,Vifon,"Danie blyskawiczne z kluskami ""Lunch box"" smak grzybowy (lagodne)",Mushroom flavour instant noodle dish (mild),80g,18.00,,5901882014428
,Vifon,"Danie blyskawiczne z kluskami ryzowymi ""Lunch box"" kurczak (lagodne)",Chicken flavour instant rice noodle dish (mild),80g,18.00,,5901882014367
,Vifon,"Danie blyskawiczne z kluskami ryzowymi ""Lunch box"" kim chi (pikantne)",Instant rice noodle dish (hot),80g,18.00,,5901882014381
,Knorr,"Makaron z sosem gulaszowym ""Goracy Kubek""",,52g,15.00,,5900300519835
,Knorr,"Makaron z sosem mysliwskim ""Goracy Kubek""",,50g,15.00,,5900300519859
,Knorr,"Makaron z sosem serowo- smietanowym ""Goracy Kubek""",,60g,15.00,,5900300519811
,Knorr,Makaron z sosem bolonskim,,56g,15.00,,5900300519798
,Winiary,"Makaron z sosem gulaszowym ""Danie w 5 minut""",,50g,15.00,,5900085010640
,Winiary,"Makaron z sosem pieczarkowym ""Danie w 5 minut""",,50g,15.00,,5900085010657
,Winiary,"Spagetti po Neapolitansku ""Danie w 5 minut""",,55g,15.00,,5900085011814
,,Nudle,Noodles,,,,
,Knorr,"Danie o smaku kebabu ""Knorr nudle""",,65g,6.00,,8712100382635
,Knorr,"Danie o smaku sera mozzarella ""Knorr nudle""",,63g,6.00,,8712100382666
,Knorr,"Danie o smaku grzybowym ""Knorr nudle""",,63g,6.00,,8712100384820
,Amino,Zupa blyskawiczna grybowa,,57g,5.00,,8712100379215
,Amino,Zupa blyskawiczna grochowa z wedzonka,,65g,5.00,,8712100379291
,,Zupa ???,Powder soups,,,,
,Knorr,"Pomidorowa kremowa ""Goracy Kubek na bogato"" z makaronem",,36g,8.00,,8718114884066
,Knorr,"Rosol z kury ""Goracy Kubek na bogato"" z makaroenm i warzywami",,29g,8.00,,8718114884080
,Knorr,"""Goracy Kubek"" smak zielona cebulka z grankami",,16g,5.00,,8711200526734
,Knorr,"""Goracy Kubek"" krem z kury z grankami",,18g,5.00,,5900300542802
,Knorr,"""Goracy Kubek"" grochowa z grankami",,20g,5.00,,8711200525300
,Knorr,"""Goracy Kubek"" barszcz czerwony",,12g,5.00,,5900300542864
,Knorr,"""Goracy Kubek"" barszcz czerwony",,14g,5.00,,8712100868689
,Knorr,Zupa grzybowa,,50g,12.00,,8718114703954
,Knorr,Barszcz czerwony,,53g,6.00,,8718114711188
,Dobre zupy,Zupa ogonowa,,50g,12.00,,5900288235574
,Dobre zupy,Barszcz bialy,,60g,12.00,,5900288255527
,Dobre zupy,Zupa pieczarkowa,,60g,12.00,,5900288256234
,Dobre zupy,Barszcz czerwony,,35g,5.00,,5900288195281
,Amino,Barszcz bialy,,39g,12.00,,8712100520761
,Amino,Barszcz czerwony,,37g,6.00,,8718114711041
,Winiary,Zupa grzybowa,,48g,12.00,,7613033000546
,,ZUPA,SOUPS,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik ,Barszcz czerwony koncentrat ,Red beetroot soup,330ml,12.00,,5900919001073
,Rolnik ,Zurek domowy,Sour soup,370mk,10.00,,5900919002025
,Krakus,Zurek koncentrat ,Sour soup,300ml,14.00,,5900397730748
,Krakus,Zurek,Sour soup,1l,20.00,,5900397734401
,Krakus,Barszcz czerwony,Red beetroot soup,1l,20.00,,5900397734357
,Unamel,Zurek koncentrat,Sour soup,460g,13.00,,5902468101198
,Profi,Zupa jarzynowa z miesem wieprzowym,,450g,15.00,,5901696000945
,Profi,Zupa ogorkowa z miesem wieprzowym,,450g,15.00,,5901696000835
,Profi,Kapusniak z miesem wieprzowym,,450g,15.00,,5901696000969
,Profi,Zupa pieczarkowa z miesem wieprzowym,,450g,15.00,,5901696000976
,Profi,Zupa gulaszowa z warzywami i tymiankiem,,450g,15.00,,5901696001812
,Profi,Zupa grzybowa z suszonych grzybow,,450g,15.00,,5901696000952
,Profi,Krupnik z miesem wieprzowym,,450g,15.00,,5901696000860
,Profi,Zupa pomidorowa z makaronem,Tomatoe soup with pasta,450g,15.00,,5901696010425
,,MAKA,FLOUR,WEIGHT,"PRICE, DKK",,BARCODE
,Zloty lan,Maka tortowa,,1 kg,11.00,,5908235940267
,Zloty lan,Maka luksusowa,,1 kg,11.00,,5908235940687
,Zloty lan,Maka wroclawska,,1 kg,11.00,,5908235940243
,,BULKA TARTA,,WEIGHT,"PRICE, DKK",,BARCODE
,Cenos,Bulka tarta,,400g,10.00,,5900977003859
,,SODA,SODA,WEIGHT,"PRICE, DKK",,BARCODE
,Gellwe,Soda oczyszczona,,80g,3.00,,5900552000952
,Delecta,Soda oczyszczona,,100g,8.00,,5900983020307
,,CUKIER,SUGAR,WEIGHT,"PRICE, DKK",,BARCODE
,Diamant,Cukier bialy,White sugar,1 kg,14.00,,5907069000017
,,SOL,SALT,WEIGHT,"PRICE, DKK",,BARCODE
,Klodawa,Sol kamienna spozywcza jodowana,,1 kg,5.00,,5902587000020
,Cuor di Mare,Sol morska drobnomielona,,1 kg,12.00,,8016926700063
,Cenos,Sol spozywcza jodowana,,1 kg,5.00,,5902333000021
,,PUDER DO CIASTECZKI  ,,WEIGHT,"PRICE, DKK",,BARCODE
,Dr. Oetker,Ciasto czekoladowe XXL,,671g,36,,5900437080109
,Dr. Oetker,Kopiec Kreta oryginalny,,410g,37,,5900437089003
,Dr. Oetker,Babeczki kopce kreta,,264g,29,,5900437081823
,Dr. Oetker,Krem smak smietankowy,,120g,15,,5900437013701
,Dr. Oetker,Krem o smaku smietankowym,,100g,15,,5900288324575
,Delecta,Ciasto czekoladowe z belgijska czekolada (duza blacha),,670g,25,,5900983002891
,Delecta,Krem tortowy smak krowka,,110g,17,,5900983004499
,Delecta,Krem tortowy smak ajeranikowy,,120g,17,,5900983022806
,Delecta,Krem tortowy smak czekoladowy,,115g,17,,5900983004437
,Delecta,Krem karpatka oryginalna,,250g,17,,5900983003997
,Delecta,Krem karpatka 5 minut,,145g,17,,5900983003706
,Delecta,Ciasto w proszku Tiramisu,,420g,25,,5900983003560
,Delecta,Ciasto w proszku Krowka,,530g,25,,5900983005502
,Delecta,Ciasto w proszku Karpatka,,390g,25,,5900983003478
,Delecta,Duza Blacha ciasto kruche,,600g,25,,5900983002686
,Delecta,Duza Blacha ciasto jogurtowe,,640g,25,,5900983002884
,Delecta,Duza Blacha piernik,,680g,25,,5900983002907
,Delecta,Sernik blyskawiczny smak jogurtowy,,183g,17,,5900983004512
,Delecta,Sernik blyskawiczny oryginalny,,193g,17,,5900983004895
,Gellwe,Ciasto krem do karpatka,,340g,25,,5900552001324
,Gellwe,Krem czekoladowy,,140g,17,,5900552021155
,Gellwe,Sernik na zimno,,193g,17,,5900552012504
,,BUDYN,,WEIGHT,"PRICE, DKK",,BARCODE
,Delecta,Szybki budyn smak smietankowy z biala czekolada,,40g,5,,5900983000736
,Delecta,Budyn smak smietankowy Aksamitny,,47g,6,,5900983000699
,Delecta,Budyn smak czekoladowy Sksamitny,,47g,6,,5900983000675
,Delecta,Duzy budyn smak krowki,,64g,6,,5900983000668
,Delecta,Budyn premium smak waniliowy z dodatkiem wanilii,,47g,6,,5900983000682
,Delecta,Budyn premium smak smietankowy z biala czekolada,,47g,6,,5900983000699
,Winiary,Budyn o smaku smietankowym z cukrem,,60g,5,,5900085000115
,Winiary,Budyn o smaku malinowym z cukrem,,60g,5,,5900085002270
,Winiary,Budyn o smaku waniliowym z cukrem,,60g,5,,5900085000139
,Winiary,Budyn o smaku wisniowym z cukrem,,60g,5,,5900085000146
,Winiary,Budyn o smaku toffi z cukrem,,60g,5,,5900085006452
,Winiary,Budyn o smaku truskawkowym z cukrem,,60g,5,,7613033899096
,Winiary,Budyn o smaku bananowym z cukrem,,60g,5,,5900085002287
,,KISIEL,,WEIGHT,"PRICE, DKK",,BARCODE
,Delecta,"Kisiel ""Owocowy kubek"" smak zielone jabluszko",,30g,5,,5900983000811
,Delecta,"Kisiel ""Owocowy kubek"" smak owoce lesne",,30g,5,,5900983000873
,Delecta,"Kisiel ""Owocowy kubek"" o smaku wisniewym",,30g,5,,5900983000897
,Delecta,"Kisiel ""Owocowy kubek"" o smaku truskawkowym",,30g,5,,5900983000880
,Delecta,"Kisiel ""Owocowy kubek"" o smaku malinowym",,30g,5,,5900983000866
,,GALARETKA,,WEIGHT,"PRICE, DKK",,BARCODE
,Gellwe,"Galaretka ""Frugo"" (pomegranate and strawberry)",,75g,6,,5900552052821
,Gellwe,"Galaretka ""Frugo"" (blue berries)",,75g,6,,5900552052906
,Gellwe,Galaretka smak wisniowy,,75g,6,,5900552009825
,Gellwe,Galaretka smak owoce lesne,,75g,6,,5900552009832
,Gellwe,Galaretka smak brzoskwiniowy,,75g,6,,5900552009757
,Gellwe,Galaretka smak pomaranczowy,,75g,6,,5900552009795
,Gellwe,Galaretka smak truskawkowy,,75g,6,,5900552009818
,Delecta,Galaretka smak agrestowy,,75g,6,,5900983002709
,Delecta,Galaretka smak pomaranczowy,,75g,6,,5900983002754
,Delecta,Galaretka smak czarnej porzeczki,,75g,6,,5900983002785
,Delecta,Galaretka smak truskawkowy,,75g,6,,5900983002761
,Delecta,Galaretka smak wisniowy,,75g,6,,5900983002778
,Delecta,Galaretka smak cytrynowy,,75g,6,,5900983002730
,Delecta,Galaretka smak brzoskwiniowy,,75g,6,,5900983002723
,Delecta,Galaretka smak gruszkowy,,75g,6,,5900983002792
,,,,,,,
,Delecta,Cukier migdalowy,,15g,3,,5900983005090
,Delecta,Proszek do pieczenia,,15g,3,,5900983005168
,Delecta,Cukier cynamonowy,,15g,3,,5900983005083
,Delecta,Cukier wanilnowy,,30g,6,,5900983005014
,Delecta,Posypka dekoracyjna smak owocowy,,30g,5,,5900983019929
,Delecta,"""Decorada"" platki czekoladowe",,40g,7,,5900983019806
,Prymat,Przyprawa do piernika,,20g,6,,5901135026376
,Delecta ,"Owsianka ""Moc ziaren"" smak jablkowy z cynamonem",,47g,6,,5900983006448
,Delecta ,Szybki sernik na zimno z truskawkami,,38g,6,,5900983005779
,Delecta ,Szybki sernik na zimno z prawdziwa wanilia,,38g,6,,5900983005793
,Agugu,Przecier owocowy dla niemowlat po 6 miesiacu (banan z jablkiem i brzoskwinia),,190g,12,,8586015174919
,Wawel,"""Naturalne kakao"" o obnizonej zawartosci tluszczu do picia, gotowania, pieczenia",,110g,12,,5900102016273
,,BITA SMIETANA W PROSZKU,,WEIGHT,"PRICE, DKK",,BARCODE
,Gellwe,"Bita smietana ""Sniezka""",,60g,7,,5900552000273
,Gellwe,"Bita smietana ""Sniezka Light""",,60g,7,,5900552000686
,Gellwe,Smietanex,,12g,3,,5900552018643
,Winiary,Bita smietana,,55g,7,,7613031232130
,Delecta,Sniezka oryginalna,,51g,7,,5900983004949
,Delecta,Mix do smietany,,13g,3,,5900983004734
,,AROMAT,,WEIGHT,"PRICE, DKK",,BARCODE
,Delecta,Aromat do ciast arakowy,,9ml,7,,59027058
,Delecta,Aromat do ciast rumowy,,9ml,7,,59027096
,Delecta,Aromat do ciast cytrynowy,,9ml,7,,59027065
,Delecta,Aromat do ciast pomaranczowy,,9ml,7,,59027089
,Delecta,Aromat do ciast migdalowy,,9ml,7,,59027072
,Delecta,Aromat do ciast waniliowy,,9ml,7,,59027119
,Delecta,Aromat do ciast smietankowy,,9ml,7,,59027102
,Gellwe,Aromat waniliowy,,10ml,7,,59048008
,,ZELATYNA,,WEIGHT,"PRICE, DKK",,BARCODE
,Gellwe,"Zelatyna do mies, ryb, warzyw i deserow",,50g,?,,5900552000365
,Prymat,Zelatyna spozywcza,,30g,8,,5901135017534
,Cykoria,Zelatyna spozywcza,,50g,10,,5900288000837
,,GLUKOZA,,WEIGHT,"PRICE, DKK",,BARCODE
,Delecta,Glukoza,,100g,9,,5900983020482
,,MAK,,WEIGHT,"PRICE, DKK",,BARCODE
,Kresto,Mak,,200g,17,,5902451021205
,BackMit,Mak mielony,,200g,19,,9001458065260
,,RODZYNKI,,WEIGHT,"PRICE, DKK",,BARCODE
,Bakalland,Rodzynki luksusowe,,100g,15,,5900749020299
,,MIOD,HONEY,WEIGHT,"PRICE, DKK",,BARCODE
,Pudliszki,Miod sztuczny,,270g,25.00,,5900783000448
,,DZEM,JAM,WEIGHT,"PRICE, DKK",,BARCODE
,Sloneczny ogrod,Dzem brzoskwiniowy,,280g,8.00,,5908235940588
,Lowicz,Dzem ananasowy,,280g,20.00,,5900397008144
,Lowicz,Dzem truskawkowy,Strawberry jam,280g,20.00,,5900397006744
,Lowicz,Dzem malinowy,,280g,20.00,,5900397007543
,Lowicz,Dzem brzoskwiniowy,,280g,20.00,,5900397008540
,Lowicz,Dzem z aronii,,280g,20.00,,5900397008342
,Lowicz,Dzem wisniowy,Cherry jam,280g,20.00,,5900397006546
,Lowicz,Dzem wisniowy,Cherry jam,450g,22.00,,5900397734630
,,MASA,,WEIGHT,"PRICE, DKK",,BARCODE
,,Makowa,,,,,
,Bakalland,Masa makowa z bakaliami,,850g,51.00,,5900749560016
,Helio,Masa makowa z bakaliami,,850g,51.00,,5905617009000
,,Krowkowa,,,,,
,Helio,Masa krowkowa o smaku kawowym,,400g,25.00,,5905617009246
,Helio,Masa krowkowa o smaku kokosowym,,400g,25.00,,5905617009222
,Helio,Masa krowkowa kajmak,,400g,25.00,,5905617009208
,Helio,Masa krowkowa o smaku orzechowym,,400g,25.00,,5905617009215
,Helio,Masa krowkowa o smaku czekoladowym,,400g,25.00,,5905617009239
,Helio,Masa krowkowa kukulka,,400g,25.00,,5905617009260
,,???,,,,,
,Rolnik,Koktajlowe czeresnie w syrolie (czerwone),Coctail cherries in syrup (red),370g,30.00,,5900919004258
,Rolnik,Koktajlowe czeresnie w syrolie (zielone),Coctail cherries in syrup (green),370g,30.00,,5900919004241
,,PRZYPRAWY,SPICES,WEIGHT,"PRICE, DKK",,BARCODE
,Podravka,Vegeta oryginalna,,1 kg,69,,5904353039050
,Podravka,Vegeta oryginalna,,500g,39,,5904353039043
,Podravka,Vegeta oryginalna,,300g,19,,3850104216466
,Podravka,Vegeta,,75g,7,,5904353039012
,Winiary,"""Jarzynka"" universalna przyprawa do potraw",,200g,10,,7613033790959
,Winiary,"""Ziarenka smaku"" przyprawa universalna",,120g,10,,5900862214162
,Winiary,"""Ziarenka smaku"" przyprawa universalna",,200g,15,,5900862214209
,Winiary,"""Ziarenka smaku"" przyprawa drobiowa",,120g,10,,5900862216661
,Kamis,Marynata staropolska,,20g,6,,5900084087018
,Kamis,Marynata pikantna,,20g,6,,5900084089012
,Kamis,Przyprawa do ryb,,20g,6,,5900084235198
,Kamis,Estragon,,10g,6,,5900084015011
,Kamis,Majeranek,,9g,6,,5900084235099
,Kamis,Grill pikantny,,25g,6,,5900084132015
,Kamis,Przyprawa do piernika,,20g,6,,5900084202787
,Kamis,Chrupiacy kurczak panierka klasyczna,,90g,12,,5900084128018
,Kamis,Fix nuggetsy klasyczne,,90g,14,,5900084232807
,Galeo,Przyprawa do kurczaka,,25g,6,,5900084195805
,Galeo,Bazylia,,8g,4,,5900084244954
,Galeo,Ziola prowansalskie,,8g,4,,5900084245678
,Galeo,Czosnek granulowany,,20g,4,,5900084196604
,Galeo,Tymianek,,8g,4,,5900084245272
,Galeo,Pieprz czarny mielony,,15g,4,,5900084245210
,Galeo,Pieprz czarny ziarnisty,,15g,4,,5900084245234
,Galeo,Kminek,,20g,4,,5900084195706
,Galeo,Cynamon mielony,,20g,4,,5900084196307
,Appetita,Czosnek granulowany,,20g,6,,5902795003264
,Appetita,Gorczyca biala,,30g,6,,5902795003073
,Appetita,Pietruszka suszona nac,,6g,6,,5902795003301
,Appetita,Przyprawa do frytek ziemniakow,,25g,6,,5902795000324
,Appetita,Przyprawa do ryby,,20g,6,,5902795000379
,Appetita,Przyprawa do flakow,,39g,6,,5902795000416
,Prymat,Ziele angielsie mielone,,15g,6,,5901135013437
,Prymat,Przyprawa do indyka,,25g,6,,5901135024242
,Prymat,Lisc laurowy,,6g,4,,5901135000482
,Knorr,Grill pikantny kurczak,,40g,,,8712100574573
,Cykoria,Przyprawa do konserwowania ogorkow,,45g,8,,5900288222635
,,SOSY W PROSZKU,SAUCES IN POWDER,WEIGHT,"PRICE, DKK",,BARCODE
,Knorr,Fix makaron kremowe 4 sery z mozzarella,,45g,12,,8712100407871
,Winiary,Sos pieczarkowy,,32g,10,,5900085009972
,Winiary,Sos borowikowy,,33g,10,,7613035273993
,Winiary,Sos grzybowy,,30g,10,,7613030963134
,Winiary,"""Pomysl na"" chlopski garnek",,40g,12,,7613033000652
,,BULION,,WEIGHT,"PRICE, DKK",,BARCODE
,Winiary,Bulion na zeberkach (12 kostek)                                       ,,120g,12,,7613032609757
,Winiary,Bulion na zeberkach (6 kostek)                                       ,,60g,6,,7613032609771
,Winiary,Bulion cielecy (6 kostek),,60g,6,,7613032376710
,Winiary,Bulion brobiowy z zielem angielskim i lisciem laurowym (6 kostek),,60g,6,,7613031569410
,Winiary,Bulion z grzybami lesnymi (6 kostek),,60g,6,,7613033214684
,Winiary,Rosol drobiowo warzywny (6 kostek),,60g,6,,7613033214523
,Winiary,Kostka do smaku warzywna (6 kostek),,60g,6,,8585002465160
,FISH PRODUCTS,,,,,,
,,PRODUKTY SLEDZIOWE,HERRING PRODUCTS,WEIGHT,"PRICE, DKK",,BARCODE
,Lisner,Filety sledziowe w sosie musztardowym,,280g,23.00,,5900344018141
,Lisner,Filety sledziowe w sosie hawajskim,,280g,23.00,,5900344018165
,Lisner,Filety sledziowe w sosie koperkowym,,280g,23.00,,5900344018134
,Lisner,Filety sledziowe w sosie jogurtowym,,280g,23.00,,5900344018271
,Lisner,"""Sledzik na raz"" w sosie koperkowym",,100g,11.00,,5900344403725
,Lisner,"""Sledzik na raz"" z cebulka",,100g,11.00,,5900344901788
,Lisner,"""Sledzik na raz"" z papryka",,100g,11.00,,5900344901801
,Lisner,Wiejskie filety sledziowe w oleju z cebulka,,600g,43.00,,5900344700367
,Lisner,Rolmopsy w aromatycznej zalewie octowo- korzennej,,400g,24.00,,5900344101447
,Lisner,"Platy sledziowe ""Bismarck"" w aromatycznej zalewie octowo- korzennej",,400g,24.00,,5900344102444
,Seko,Platy sledziowe smazone w zalewie octowej,,800g,30.00,,5902353004108
,Seko,Koreczki sledziowe po meksykansku,,220g,22.00,,5902353009448
,Seko,Przysmak kaszubski (bez skory),,200g,22.00,,5902353009769
,Seko,Koreczki gizyckie,,200g,22.00,,5902353010185
,,MILK FRIGDE,,,,,
,,MLEKO,MILK,,,,
,MLEKPOL,"Łaciate 3,2%",,1l,9.00,,5900820012229
,MLEKPOL,Łaciate 2%,,1l,9.00,,5900820012212
,PIĄTNICA,"Mleko wiejskie świeże 3,2%",,1l,10.00,,5901939000794
,PIĄTNICA,Mleko wiejskie świeże 2%,,1l,10.00,,5901939000770
,,MLEKO SMAKOWE,,,,,
,ŁACIATE,Mleko UHT o smaku waniliowym,,250ml,8.00,,5900820010041
,ŁACIATE,Mleko UHtT o smaku czekoladowym,,250ml,8.00,,5900820010010
,,KEFIR,,,,,
,MILKO,Kefir naturalny ,,1l,12.00,,5900820001353
,MILKO,Kefir naturalny,,400ml,8.00,,5900820014063
,JOVI,Kefir Śliwka Suszona,,350g,10.00,,5903767008782
,,SERKI/ JOGURTY,,,,,
,DELFIKO,Serek śmietankowy,,1kg,49.00,,5903240584550
,ZOTT,Monte Drink,,200ml,8.00,,4014500041780
,ZOTT,Monte waffle sticks,,125g,10.00,,4014500511269
,ZOTT,Monte cacao cookies,,125g,10.00,,4014500511245
,ZOTT,Monte crunchy,,125g,10.00,,4014500511221
,ZOTT,Monte drink,,380ml,20.00,,40145143
,ZOTT,Monte,,150g,10.00,,40145990
,ZOTT,Monte MAX,,400g,24.00,,4014500043364
,ZOTT,Monte DESER MLECZNY Z CZEKOLADĄ I ORZECHAMI,,330g,20.00,,4014500043326
,ZOTT,Monte BALANCE,,330g,20.00,,4014500511788
,DANONE,Danio smak waniliowy,,140g,6.00,,59052227
,DANONE,Daanio edycja limitowana,,140g,6.00,,59070498
,DANONE,Danio malinowe,,140g,6.00,,59025191
,DANONE,Danio extra z kawałkami toffi,,140g,6.00,,59050223
,DANONE,Danio extra z kokosowymi kawałkami,,140g,6.00,,59050216
,DANONE,Daniio truskawkowe,,140g,6.00,,59031291
,DANONE,Danio brzoskwiniowe,,140g,6.00,,59031819
,DANONE,Danio edycja limitowana ,,140g,6.00,,59070504
,DANONE,Danio białe,,140g,6.00,,59051954
,MLEKPOL,Serek topiony z szynką,,100g,"6,00",,5900820000844
,MLEKPOL,Serek topiony ze szczypiorkiem,,100g,"6,00",,5900820000851
,MLEKPOL,Serek topiony kremowy,,100g,"6,00",,5900820000806
,MLEKPOL,Łaciaty z chrzanem,,150g,"10,00",,5900820011536
,MLEKPOL,Łaciaty z cebulą i szczypiorkiem,,150g,"10,00",,5900820011567
,MLEKPOL,Łaciaty meksykański smak,,150g,"10,00",,5900820011550
,MLEKPOL,Łaciaty naturalny,,150g,"10,00",,5900820011529
,,SMALEC/ MASŁO,,,,,
,SMAK DLA CIEBIE,Smalec wyborowy,,200g,"9,00",,5902020595359
,DELMA,Masło extra maślany smak,,250g,"10,00",,8722700780458
,MLEKOVIT,Masło polskie,,200g,"18,00",,5900512300108
,,TWARÓG,,,,,
,PRESIDENT,Twaróg delikatny,,220g,10.00,,5908275688136
,MLEKPOL,Mazurski smak tawróg chudy ,,250g,14.00,,5900820007874
,MLEKPOL,Maurski smak twaróg półtłusty `,,250g,14.00,,5900820007768
,MLEKPOL,Mazurski smak tawróg tłusty,,250g,14.00,,5900820007751
,PIĄTNICA,Twaróg wiejski lekki,,250g,14.00,,5900531004049
,PIĄTNICA,Twaróg wiejski półtłusty,,250g,14.00,,5900531004018
,PIĄTNICA,Twaróg wiejski tłusty,,250g,14.00,,5900531004025
,,SER,,,,,
,MLEKOVITA,Ser FAVIT sałatkowo-kanapkowy półtłusty,,270g,15.00,,5900512700038
,Mlekpol,Ser rolada ustrzycka,,~750g,,,2719187007
,,ŚMIETANA,,,,,
,PIĄTNICA,Śmietana do sałatek 22%,,200g,8.00,,5900531001017
,,BATONIK NA ZIMNO,,,,,
,ZOTT,Monte SNACK,,29g,6.00,,4014500506999
,,FREEZER ,,,,,
,JAWO,Pyzy ziemniaczane,,450g,25.00,,5902885000272
,JAWO,Pierogi ze szpinakiem,,450g,25.00,,5902885000326
,JAWO,Pierogi satropolskie,,450g,30.00,,5902885000333
,JAWO,Pierogi z mięsem ,,450g,30.00,,5902885000128
,JAWO,Kluski leniwe z serem,,450g,25.00,,5902885000210
,JAWO,Uszka z grzybami,,300g,25.00,,5902885000715
,JAWO,Uszka z kapustą i grzybami,,300g,25.00,,5902885000722
,JAWO,Naleśniki z serem,,400g,25.00,,5902885000401
,JAWO,Krokiety z mięsem,,400g,30.00,,5902885000371
,JAWO,Krokiety z kapustą i grzybami,,400g,25.00,,5902885000364
,,MIĘSO,MEAT FREEZER,,,,
,,KABANOSY,SAUSAGE,,,,
,SOKOŁOW,Kabanosy Francuskie GOLD PREMIUM,,360g,75.00,,5900562486906
,SOKOŁOW,Kabanosy Tureckie GOLD PREMIUM,,120g,26,,5900562489006
,SOKOŁOW,Kabanosy Luksusowe pikantne GOLD PREMIUM ,,450g,49,,22180690045
,SOKOŁOW,Kabanosy Luksusowe gold GOLD PREMIUM,,~750g,115.00,,2839530007
,SOKOŁOW,Kabanosy Luksusowe z drobiem GOLD PREMIUM,,~500g,115.00,,2904641005
,SOKOŁOW,Kabanosy Francuskie GOLD QUALITY,,120g,26.00,,5900562487002
,SOKOŁOW,Kabanosy Amerykańskie GOLD QUALITY,,120g,26.00,,5900562489105
,SOKOŁOW,Kabanosy Wegierskie GOLD QUALITY,,120g,26.00,,5900562488801
,TARCZYNŚKI,Kabanos dojrzewający select klasyczny,,120g,32.00,,5908230514517
,TARCZYŃSKI,Kabanos exclusive chilli,,120g,32.00,,043207150525160607
,TARCZYŃSKI,Kabanos exclusive drobiowy z dodatkiem wieprzowiny,,120g,32.00,,043205150895160612
,TARCZYŃSKI,kabanos exclusive wieprzowy z dodatkiem wolowiny,,120g,32.00,,041207150895160604
,TARCZYNŚKI,Kabanos wieprzowy exclusive go ,,50g,15.00,,5908230514340
,,PARÓWKI,,,,,
,Krakus ,Parówki z szynki ,,200g,19.00,,5900567012339
,Morliny,Berlinki classic,,250g,19.00,,5900567001746
,Morliny,Berlinki z indykiem,,250g,19.00,,5900567007076
,Morliny,Berlinki z serem,,250g,19.00,,5900567001517
,Morliny,Berlinki z papryka,,250g,19.00,,5900567001791
,,WĘDLINY i KIEŁBASY,,,,,
,INDYKPOL,KRAKOWSKA SUCHA KLASYKA Z INDYKA,,325g,59.00,,59033509
,INDYKPOL,żywiecka Klasyka z indyka,,340g,59.00,,59033516
,OLEWNIK,Krakowska sucha,,255g,40.00,,5906245775084
,STAROPOLSKIE WEDLINY,Kiełbasa wieprzowa zwyczajna,,1kg,63.00,,2704140009609
,STAROPOLSKIE WEDLINY,Kielbasa podwawelska,,~1 kg,84,,2787300010
,STAROPOLSKIE WEDLINY,Kaszanka,,~800g,,,2709920008
,STAROPOLSKIE WEDLINY,Slaska,,~500g,,,2785502005
,STAROPOLSKIE WEDLINY,Kielbasa biala parzona,White sausage,~600g,,,2400942005
,STAROPOLSKIE WEDLINY,Zwyczajna,,~900g,,,2704140008
,MORLINY,Kiełbasa morlinska z piersi kurczaka,,"~1,300 kg",87,,2967354013
,MORLINY,BOCZEK CARSKI,,1kg,74.00,,210323201
,PALUKI,FLAKI PIKANTNE,,800g,35.00,,590559200092
,,PASZTETOWA,,WEIGHT,"PRICE, DKK",,BARCODE
,DUDA,PASZTETOWA DROBIOWA Z DODATKIEM WIEPRZOWINY,,~700g,29.00,,
,KIER,PASZTETOWA FIRMOWA,,~500g,39.00,,2730240004
,,KURCZECA,,,,,
,Animex Foods,Cwiartka kurczega wedzona,,~800g,,,2904795008
,,,,,,,
,CYKORIA SA,ZELATYNA CUKROWA SPOZYWCZA,,50g,12.00,,
