Бест Фудс ООД (вносител),Bestini Cheesed snack,"""Bestini"" cheesed snack",25 g.,5.00,3800024310256,CHIPS/Snacks,,,
Бест Фудс ООД (вносител),Bestini Bacon Snacks,"""Bestini"" bacon snacks",80 g.,10.00,3800024320033,CHIPS/Snacks,,,
"""Итал Фууд"" ЕАД, Шумен",Bruschette Maretti Pesto,"""Bruschette Maretti"" pesto",70 g.,10.00,3800205873365,CHIPS/Snacks,,,
"""Итал Фууд"" ЕАД, Шумен","Bruschette Maretti Tomato, Olives and Oregano","""Bruschette Maretti"" tomato, olives and oregano",70 g.,10.00,3800205875109,CHIPS/Snacks,,,
"""Захарни изделия-Варна"" ЕООД","Salza Solena, Cheese Flavour","""Salza solena"" cheese",200 g.,17.00,3800065761055,CHIPS/Snacks,,,
7 Days,Bake Rolls Гъби,Bake Rolls Mushrooms,80g,10.00,5201360639816,CHIPS/Snacks,,,
7 Days,Bake Rolls  Пица,Bake Rolls Pizza,80g,10.00,5201360671069,CHIPS/Snacks,,,
7 Days,Bake Rolls  Домати и Маслини,Bake Rolls Tomato Olive,80g,10.00,5201360639571,CHIPS/Snacks,,,
7 Days,Bake Rolls  Сол,Bake Rolls Salt,80g,10.00,5201360639007,CHIPS/Snacks,,,
7 Days,Bake Rolls Бекон,Bake Rolls Bacon,80g,10.00,5201360112265,CHIPS/Snacks,,,
7 Days,Bake Rolls Кашкавал и Спанак,Bake Rolls Cheese and Spinach,80g,10.00,5201360671052,CHIPS/Snacks,,,
7 Days,Bake Rolls Кашкавал ,Bake Rolls Cheese,80g,10.00,5201360671045,CHIPS/Snacks,,,
"""Великови ООД""",Солети с вкус на маслини,Salty bread sticks with olive taste,55 g.,4.00,3800082126936,CHIPS/Snacks,,,
"""Победа"" АД, Бургас","Бисквити ""Закуска""","Biscuits ""Breakfast""",330 g.,16.00,3800008600144,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Бисквити ""Закуска""","Biscuits ""Breakfast""",270 g.,13.00,3800008600151,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Бисквити ""Закуска"" с какао","Biscuits ""Breakfast"" with cocoa",370 g.,16.00,3800008600588,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Бисквити ""Закуска"" с какао","Biscuits ""Breakfast"" with cocoa",290 g.,13.00,3800008600595,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Еверест, бисквити с мляко",Everest biscuits with milk,220 g.,12.00,3800008604487,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Еверест, Масло",Everest Oil,220 g.,12.00,3800008604500,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Еверест, Ореховка",Everest Walnut,220 g.,12.00,3800008604494,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Еверест, Какао",Everest Cocoa,210 g.,12.00,3800008604470,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Изгрев, Обикновени бисквити","Sunrise, biscuits",120 g.,8.00,3800008600533,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet plus+, Home-made Biscuits","Sweet plus +, Home-made Biscuits",230 g.,20.00,3800065711166,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Тунквани бисквити Мираж с плодов пълнеж малини,Mirage Coated Biscuits with raspberry fruit filling,240 g.,22.00,3800061600068,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Тунквани бисквити Мираж, Къпини","Coated biscuits Mirage, Blackberries",240 g.,22.00,3800061600075,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Тунквани бисквити Мираж, Ягоди","Coated biscuits Mirage, Strawberries",240 g.,22.00,3800061600051,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Tунквани бисквити Мираж, Смокиня","Tunkvani biscuits Mirage, Smokinya",240 g.,22.00,3800061604127,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Вафла Хипер Класик,Wafer Hyper Classic,60 g.,6.00,3800061600457,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Вафла Хипер Лешник,Hyper Hazelnut Wafer,55 g.,6.00,3800061603328,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Вафла Споко с фъстъци,Relax wafer with peanuts,35 g.,5.00,3800061604264,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Морени, Вафла ","Moreni, Wafer",36 g.,5.00,7622300331269,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД","Боровец, Тунквана вафла","Borovets, Coated wafers",55 g.,5.00,3800102702011,CANDIES/ WAFER/ BARS,,,
"""Несте България"" АД , София","Мура, Choco Dreams","Mura, Choco Dreams",36 g.,5.00,3800020483701,CANDIES/ WAFER/ BARS,,,
"""Несте България"" АД , София","Мура, Млечен шоколад","Mura, Milk Chocolate",36 g.,5.00,3800020483688,CANDIES/ WAFER/ BARS,,,
"""Несте България"" АД , София","Мура, Лешник, Hazelnut","Mura, Hazelnut, Hazelnut",33 g.,5.00,3800020483824,CANDIES/ WAFER/ BARS,,,
"""Несте България"" АД , София","Mура Фъстък, Peanut","Mura Peanuts, Peanut",37 g.,5.00,3800020483855,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Вафла Троя,wafer Troy,35 g.,4.00,3800061600037,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Траяна Портокал, тунквани бисквити","Traiana Orange, coated biscuits",190 g.,17.00,3800061603342,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Траяна, Какао, тунквани бисквити","Traiana, Cocoa, coated biscuits",190 g.,17.00,3800061602888,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Траяна, Ябълка и канела, тунквани бисквити","Traiana, apple and cinnamon coated biscuits",219 g.,17.00,3800061603359,CANDIES/ WAFER/ BARS,,,
"""Захарен комбинат Пловдив""АД","Сюрприз-млечен, тунквани бисквити","Surprise-milk, coated biscuits",160 g.,17.00,3800015748457,CANDIES/ WAFER/ BARS,,,
"""Захарен комбинат Пловдив""АД","Сюрприз-натурален, тунквани бисквити","Surprise-natural, coated biscuits",160 g.,17.00,3800015748402,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet plus+, Детска закуска","Sweet plus +, Children's breakfast",150 g.,17.00,3800065711593,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД",Вафли Боровец с какаово лешников крем,Borovets waffles with cocoa hazelnut cream,120 g.,10.00,3800102741934,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД",Вафли Боровец,Waffles Borovets,120 g.,10.00,3800102701075,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Престиж, Суха паста 12 броя, с ягодов крем","Prestige Dry pasta number 12, with strawberry cream",360 g.,35.00,3800061604738,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Престиж, Суха паста 12 броя, с млечен крем","Prestige Dry pasta 12 pieces, with milk cream",360 g.,35.00,3800061604721,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Престиж, Суха паста 12 броя, с какаов крем",Prestige Dry pasta 12 pieces with cocoa cream,360 g.,35.00,3800061604714,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас",Навона бисквити с фъстъчен крем,Navona crackers with peanut cream,200 g.,28.00,3800008611300,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД","Вафли Боровец, Ванилия (24 бр.)","Waffles Borovets, Vanilla (24 pcs.)",550 g.,40.00,3800102719759,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД","Вафли Боровец, Крем Брюле (24 бр.)",Borovets Wafer Cream Brulee (24 pcs.),550 g.,40.00,3800102719827,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД","Вафли Боровец, Лимон, (24 бр.)","Waffles Borovets, Lemon (24 pcs.)",550 g.,40.00,3800102719841,CANDIES/ WAFER/ BARS,,,
"""Ден и Нощ"" ООД","Вафли Боровец, (21 бр.)",Waffles Borovets (21 pcs.),630 g.,40.00,3800102719032,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Вафли Ная,Waffles Naya,375 g.,30.00,3800061601041,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Хрупкава вафла Чайка (6 бр.),Crispy wafer Seagull (6 pcs.),132 g.,10.00,3800771009458,CANDIES/ WAFER/ BARS,,,
"""Българска захар-Долна Митрополия"" ЕООД","Тунквани бисквити, Ябълков цвят","Coated biscuits, Apple Blossom",170 g.,17.00,3800702030551,CANDIES/ WAFER/ BARS,,,
"""Медовина ЕООД"", с. Стрелци",Medovinka Honey Cake (Меденка),Medovinka Honey Cake (Medenka),40 g.,17.00,3800204340226,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Mini cake, Super Bravo, Cocoa Cream","Mini cake, Super Bravo, Cocoa Cream",30 g.,4.00,3800008696000,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Mini cake, Super Bravo","Mini cake, Super Bravo",30 g.,4.00,3800008696147,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново",Суха паста с млечен крем,Sponge cake with milk cream,30 g.,5.00,3800061604469,CANDIES/ WAFER/ BARS,,,
"""Диамант-93""ЕООД, с. Раднево",Линцер с бял крем,Lintser with white cream,60 g.,5.00,3800204941164,CANDIES/ WAFER/ BARS,,,
"""Диамант-93""ЕООД, с. Раднево",Линцер с течен шоколад,Lintser with chocolate,60 g.,5.00,3800204941096,CANDIES/ WAFER/ BARS,,,
"""Вивиан 1""ООД, гр. Ямбол",Шербет Бачо Кольо,Sherbet Bacho Kolyo,100g,10.00,3800214590369,CANDIES/ WAFER/ BARS,,,
"""Престиж 96"" АД, Велико Търново","Престиж, Тунквана вафла","Prestige, Coated wafers",32 g.,4.00,3800061600013,CANDIES/ WAFER/ BARS,,,
"""Любимка""ООД, София","Халва Любимка, Какаова Тахан халва","Halva Sweetheart, Cocoa Halva tahina",250 g.,25.00,3800771011291,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Тахан Халва Златея слънчогледова,Tahini halva Zlateya sunflower,280 g.,20.00,3800771011338,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Тахан Халва Златея слънчогледова с какао,Tahini halva Zlateya Sunflower cocoa,280 g.,20.00,3800771011451,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Тахан Халва Златея слънчогледова,Tahini halva Zlateya sunflower,420 g.,28.00,3800771011178,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица","Тахан Халва Златея, Слънчогледова, Сладки времена","Tahini halva Zlateya, Sunflower, Sweet times",400 g.,28.00,3800771011291,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Малина дропс бонбони,Raspberry Drops candy,90 g.,10.00,3800771001025,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Теменужка дропс бонбони,Violet Drops candy,90 g.,10.00,3800771001032,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица","Лукчета Евкалипт, билкови бонбони","Bulbs Eucalyptus, herbal candies",85 g.,10.00,3800771002329,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Класик Лукчета,Classic Bulbs,85 g.,10.00,3800771002305,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Меден вкус Лукчета,Copper taste Bulbs,85 g.,10.00,3800771002459,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Билкови лукчета дъвчащи,Herbal chewable licorice,85 g.,10.00,3800771006310,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Билкови лукчета ,herbal licorice,85 g.,10.00,3800771002312,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица","Желе бонбони ""Ментина"", вкус касис и мента","Jelly candy ""reas Mentishe"" taste blackcurrant and mint",90 g.,10.00,3800771013479,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Желе бонбони с вкус Портокал и мента,Jelly candy-flavored Orange and Mint,90 g.,10.00,3800771013349,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Cocoa Coated Wafer Cake ","Sweet Plus +, Wonder, Cocoa Coated Wafer Cake",40 g.,5.00,3800065781312,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Coconut Wafer Cake","Sweet Plus +, Wonder, Coconut Wafer Cake",65 g.,6.00,3800065783101,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Peanut Wafer Cake","Sweet Plus +, Wonder, Peanut Wafer Cake",80 g.,8.00,3800065781145,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Suchard, Bolero, Шоколадови бонбони с цяла вишна в ликьор","Suchard, Bolero, Chocolate with whole cherry in liqueur",312 g.,49.00,7622210201577,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Suchard Aida, С хрупкав пълнеж",Suchard Aida,252g.,49.00,7622210079627,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Suchard Figaro, с цял лешник",Suchard Figaro,306g.,49.00,3800005107257,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Suchard Figaro, с цял лешник",Suchard Figaro,153g.,30.00,3800005107219,CANDIES/ WAFER/ BARS,,,
"""Монделийз България""ЕООД","Suchard Aida, С хрупкав пълнеж",Suchard Aida,126g.,30.00,7622210079657,CANDIES/ WAFER/ BARS,,,
Своге,Бонбони Сезони с аромат на ванилия,Seasons candy with vanilla flavor,160 g.,25.00,7622300062064,CANDIES/ WAFER/ BARS,,,
Своге,"Бонбони Сезони , Кайсия","Candy Seasons, Apricot",160 g.,25.00,7622300062088,CANDIES/ WAFER/ BARS,,,
Своге,"Бонбони Сезони, Ром","Candy Seasons, Rum","156,5 g.",25.00,7622210219473,CANDIES/ WAFER/ BARS,,,
Своге,Бонбони Сезони с вкус на вишна,Seasons candy-flavored cherry,"156,5 g.",25.00,7622210219435,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас","Бисквити, Selection 37 pieces","Biscuits, Selection 37 pieces",330 g.,33.00,3800008620043,CANDIES/ WAFER/ BARS,,,
"""Захарен комбинат Пловдив""АД",Амфора бонбони,Amphora candy,135 g.,20.00,3800015745975,CANDIES/ WAFER/ BARS,,,
"""Победа"" АД, Бургас",Бонбони Черноморец,candy Chernomorets,187 g.,30.00,3800008645268,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Autumn Leaves, Cocoa Biscuits","Sweet Plus +, Autumn Leaves, Cocoa Biscuits",280 g.,22.00,3800065718141,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Wafer Cake with Cocoa, Coconut and milk coating","Sweet Plus +, Wonder, Wafer Cake with Cocoa, Coconut and milk coating",170 g.,19.00,3800065781220,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Wafer Cake with Cocoa, Coconut and milk coating","Sweet Plus +, Wonder, Wafer Cake with Cocoa, Coconut and milk coating",220 g.,22.00,3800065781237,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо,Wafer Cake with Peanuts","Sweet Plus +, Wonder, Wafer Cake with Peanuts",280 g.,29.00,3800065781114,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Cocoa-coated wafer Cake with coco-nut","Sweet Plus +, Wonder, Cocoa-coated wafer Cake with coco-nut",200 g.,23.00,3800065781244,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Wafer Cakes with Peanuts","Sweet Plus +, Wonder, Wafer Cakes with Peanuts",200 g.,22.00,3800065781268,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Чудо, Wafer Cakes with Coco-nut","Sweet Plus +, Wonder, Wafer Cakes with Coco-nut",170 g.,19.00,3800065781251,CANDIES/ WAFER/ BARS,,,
"""Асгрея 91""ООД, гр. Лясковец","Жанета, Плезир","Zhaneta, PLEZIR",200 g.,16.00,3800206840359,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Jelly slices (Лемонови Резанки),Jelly slices (Lemonovi chips),180 g.,17.00,3800771004231,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Negrita Cocoa-Coated Biscuits","Sweet Plus +, Negrita Cocoa-Coated Biscuits",160 g.,17.00,3800065711012,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Cocoa & Milk Biscuits","Sweet Plus +, Cocoa & Milk Biscuits",150 g.,17.00,3800065711562,CANDIES/ WAFER/ BARS,,,
"""Захарни изделия-Варна"" ЕООД","Sweet Plus+, Coffee Cocoa-coated biscuits","Sweet Plus +, Coffee Cocoa-coated biscuits",160 g.,17.00,3800065711135,CANDIES/ WAFER/ BARS,,,
7 days ,Кроасан със какаов пълнеж,Croissant with cocoa filling,80g,8.00,5201360112166,CANDIES/ WAFER/ BARS,,,
7 days ,Кроасан със лешников пълнеж,Croissant with hazelnut filling,80g,8.00,5201360501014,CANDIES/ WAFER/ BARS,,,
7 days ,Кроасан със крем брюле,Croissant with creme brulee,80g,8.00,5201360112159,CANDIES/ WAFER/ BARS,,,
7 days ,Кроасан със ванилов аромат и с вишнев пълнеж,Croissant with vanilla flavor with cherry filling,80g,8.00,5201360501571,CANDIES/ WAFER/ BARS,,,
7 days ,Кроасан с какаов пълнеж и с пълнеж с аромат на карамел,Croissant with cocoa and caramel flavour fillings,80g,8.00,5201360501816,CANDIES/ WAFER/ BARS,,,
7 days ,Мини Кроасан със карамел,Mini Croissant with caramel flavour filling,185g,18.00,5201360543809,CANDIES/ WAFER/ BARS,,,
7 days ,Мини Кроасан с пълнеж с аромат на спуманте,Mini Croissant with spumante flavour filling,185g,18.00,5201360543601,CANDIES/ WAFER/ BARS,,,
7 days ,Мини Кроасан със ванилов пълнеж,Mini Croissant with millefeuille,185g,18.00,5201360543700,CANDIES/ WAFER/ BARS,,,
7 days ,Мини Кроасан със какаов пълнеж,Mini Croissant with cocoa filling,185g,18.00,5201360543205,CANDIES/ WAFER/ BARS,,,
"""Захарни заводи"" Горна Оряховица",Локум-Turkih Delight,Turkish delight-Turkih Delight,140 g.,10.00,3800771007290,TURKISH DELIGHT,,,
"""Захарни заводи"" Горна Оряховица",Локум Сладки времена,Turkish delight sweets times,140 g.,10.00,3800771007218,TURKISH DELIGHT,,,
"""Захарни заводи"" Горна Оряховица",Локум с вкус на нар,Turkish delight flavored with pomegranate,140 g.,10.00,3800771008338,TURKISH DELIGHT,,,
"""Захарни заводи"" Горна Оряховица",Локум с вкус на мента,Turkish delight flavored with mint,140 g.,10.00,3800771007065,TURKISH DELIGHT,,,
"""Захарни заводи"" Горна Оряховица",Локум с вкус на сметана,Turkish delight flavored cream,140 g.,10.00,3800771008154,TURKISH DELIGHT,,,
"""Захарни заводи"" Горна Оряховица",Локум с розов цвят и натурална розова вода,Turkish delight with rose petals and natural rose water,250 g.,20.00,3800771008352,TURKISH DELIGHT,,,
"""Унибел"" АД, гр. София","Bella, Рулца от точени кори","Bella, rolls pastry",800 g.,25.00,3800047704551,PIE,,,
"""Унибел"" АД, гр. София","Bella, Класическа вита баница със сирене и спанак","Bella, Classical cheese pastry with cheese and spinach",800 g.,45.00,3800047700126,PIE,,,
"""Унибел"" АД, гр. София","Bella, Класическа вита баница с тиква","Bella, Classical cheese pastry with pumpkin",800 g.,45.00,3800047704926,PIE,,,
"""Унибел"" АД, гр. София","Bella, Наложена баница със сирене","Bella, Imposed pie with cheese",1 kg.,45.00,3800047722258,PIE,,,
"""Унибел"" АД, гр. София","Bella, Класическа вита баница със сирене ","Bella, Classical cheese pastry with cheese",800 g.,45.00,3800047700119,PIE,,,
"""Унибел"" АД, гр. София","Bella, Малки вити банички  със сирене и спанак","Bella, Small winding patties with cheese and spinach",480 g.,25.00,3800047700140,PIE,,,
"""Унибел"" АД, гр. София","Bella, Малки вити банички с ябълка","Bella, Small winding patties with apple",480 g.,25.00,3800047704476,PIE,,,
"""Унибел"" АД, гр. София","Фамилия, Мини банички от точени кори със сирене",Family Mini patties with cheese filo pastry,1 kg.,45.00,3800047704476,PIE,,,
"""Унибел"" АД, гр. София","Фамилия, Мини банички със сирене и праз",Family Mini patties with cheese and leeks,1 kg.,45.00,3800047704490,PIE,,,
"""Унибел"" АД, гр. София","Фамилия, Мини банички с кайма",Family Mini patties with minced,1 kg.,45.00,3800047704513,PIE,,,
"""Унибел"" АД, гр. София",Бутер Тесто Белла,Bella puff pastry,400 g.,25.00,3800047707163,PIE,,,
"""Унибел"" АД, гр. София",Бутер Тесто Белла,Bella puff pastry,400 g.,25.00,3800047707163,PIE,,,
"""Елко Мес"" ООД, гр. Пловдив","Кайма, Елко (замразена)","Minced Meat, Elko (frozen)",500 g.,29.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Кебапче (замразено),Kebapche (frozen),500 g.,40.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Карначе(замразено),Karnache Sausage(frozen),>600g.,75kr/kg,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Телешко кюфте (замразено),Kyufte-Beef meatball (frozen),500 g.,40.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Бабекова Наденица(замразено),Babekova Sausage (frozen),>600g.,75kr/kg,3855503900084,MINCED MEAT,,,
"""Бозмов"" ЕООД","Телешки кюфтета(замразено), Бозмов",Kyufte-Beef Meatball(frozen),600g.,40.00,2800592006002,MINCED MEAT,,,
"""Бозмов"" ЕООД","Телешки кебапчета(замразено), Бозмов",Beef Kebapche(frozen),600g.,40.00,2800596006008,MINCED MEAT,,,
"""Бозмов"" ЕООД",Банска Наденица,Bansko Sausage(Frozen),>600g.,75kr/kg,28001137006129,MINCED MEAT,,,
"""Фермата"" АД, гр. София",Народна кайма за принцеси,Мince for sandwiches,250 g.,18.00,3800047702250,MINCED MEAT,,,
" ""Нолев"" Еоод","Тънка Наденица, Нолев","Thin Sausage, Nolev",">,450гр",75kr/kg,2800001304766,Frozen MEAT,,,
" ""Нолев"" Еоод","Свински Ребра, Нолев","Spare Ribs, Nolev",>400гр,75kr/kg,3800026304665,Frozen MEAT,,,
" ""Нолев"" Еоод","Телешка Кайма, Нолев","Beef Mince, Nolev","0,5кг",75kr/kg,3800227890166,Frozen MEAT,,,
" ""Нолев"" Еоод","Свинска Вратна пържола, Нолев","Pork Steak, Nolev",">0,400г",75kr/kg,2800999004366,Frozen MEAT,,,
" ""Нолев"" Еоод","Свински врат, Нолев","Pork Neck, Nolev",>2кг,75kr/kg,2813220012382,Frozen MEAT,,,
" ""Нолев"" Еоод","Кюфте Смес, Нолев","Meatballs mix, Nolev","0,5кг",35.00,3800227890791,Frozen MEAT,,,
" ""Нолев"" Еоод","Кебапче Смес, Нолев","Kebapche mix, Nolev","0,5кг",35.00,3800227890784,Frozen MEAT,,,
" ""Нолев"" Еоод","Кайма Телешка, Нолев","Minced Meat Beef, Nolev",,60kr/kg,,Frozen MEAT,,,
" ""Нолев"" Еоод","Кайма Смес, Нолев","Minced Meat Mix, Nolev",,50kr/kg,,Frozen MEAT,,,
" ""Нолев"" Еоод","Селска Наденица, Нолев","Village Sausage, Nolev",">0,600",75kr/kg,2800003006683,Frozen MEAT,,,
"""Бомакс"" ООД, гр. Хасково",Боза Бомакс,,1 l.,20.00,3800200320031,BOZA,,,
"""Бомакс"" ООД, гр. Хасково",Боза Бомакс,,500 ml.,12.00,3800200320048,BOZA,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от овче мляко,Bulgarian white cheese from sheep's milk,500 g.,50.00,3800106205050,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Сирене Козе Маджаров, от козе мляко","Goat cheese Madjarov, from goat's milk",500 g.,50.00,3800106207078,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от краве мляко,Bulgarian white cheese from cow's milk,500 g.,45.00,3800106204053,WHITE CHEESE,,,
"""Булдекс"" ООД, гр.Силистра","Buldex, Ралица Овче Сирене","Buldex, Ralitsa Sheep Cheese",400 g.,40.00,3800038823421,WHITE CHEESE,,,
"""Булдекс"" ООД, гр.Силистра","Buldex, Ралица Краве Сирене","Buldex, Ralitsa Cow Cheese",400 g.,40.00,3800038823414,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско краве сирене, Елена","Bulgarian cheese, Elena",4 kg.,220.00,3800201452014,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско бяло саламурено сирене, Овче","Bulgarian white cheese, Sheep",3.5kg,225.00,,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от краве мляко,Bulgarian white cheese from cow's milk,200 g.,20.00,3800106204077,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Крем Сирене от краве мляко,Creme white cheese,170g.,19.00,3800106204510,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско овче сирене, Елена","Bulgarian sheep's milk cheese, Elena",800 g.,65.00,3800201452489,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско краве сирене, Елена","Bulgarian cheese, Elena",800 g.,55.00,3800201452069,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско овче сирене, Елена","Bulgarian sheep's milk cheese, Elena",500 g.,42.00,3800201452434,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена",Бяло саламурено краве сирене,White brined cheese,500 g.,35.00,3800201452045,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от козе мляко","Deniz cheese, Ludogorsko village of goat milk",500 g.,42.00,3800231230095,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от краве мляко","Deniz cheese, Ludogorsko village from cow's milk",500 g.,35.00,3800231230026,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от краве мляко","Deniz cheese, Ludogorsko village from cow's milk",1 kg.,75.00,3800231230019,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от козе мляко","Deniz cheese, Ludogorsko village of goat milk",1 kg.,80.00,3800231230088,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Краве Сирене, Маноле","Cow white cheese, Manole","0,8kg",59.00,3800094401601,WHITE CHEESE,,,
